"SETTLEMENTDATE","REGIONID","RRP"
2026-09-01 19:00:00,VIC1,13.09000
2026-09-01 19:05:00,NSW1,81.77420
2026-09-01 19:05:00,QLD1,78.55000
2026-09-01 19:05:00,SA1,110.43000
2026-09-01 19:05:00,TAS1,37.67829
2026-09-01 19:05:00,VIC1,10.65000
2026-09-01 19:10:00,NSW1,82.45780
2026-09-01 19:10:00,QLD1,79.73000
2026-09-01 19:10:00,SA1,110.43000
2026-09-01 19:10:00,TAS1,37.93350
2026-09-01 19:10:00,VIC1,10.65000
2026-09-01 19:15:00,NSW1,86.89000
2026-09-01 19:15:00,QLD1,83.39211
2026-09-01 19:15:00,SA1,101.02000
2026-09-01 19:15:00,TAS1,39.59597
2026-09-01 19:15:00,VIC1,10.50000
2026-09-01 19:20:00,NSW1,84.67000
2026-09-01 19:20:00,QLD1,81.04985
2026-09-01 19:20:00,SA1,101.02000
2026-09-01 19:20:00,TAS1,38.61392
2026-09-01 19:20:00,VIC1,10.50000
2026-09-01 19:25:00,NSW1,79.83518
2026-09-01 19:25:00,QLD1,78.55000
2026-09-01 19:25:00,SA1,105.08000
2026-09-01 19:25:00,TAS1,3.06000
2026-09-01 19:25:00,VIC1,10.50000
2026-09-01 19:30:00,NSW1,84.67000
2026-09-01 19:30:00,QLD1,81.82000
2026-09-01 19:30:00,SA1,105.08000
2026-09-01 19:30:00,TAS1,0.14000
2026-09-01 19:30:00,VIC1,8.94000
2026-09-01 19:35:00,NSW1,84.67000
2026-09-01 19:35:00,QLD1,82.71030
2026-09-01 19:35:00,SA1,101.02000
2026-09-01 19:35:00,TAS1,37.83735
2026-09-01 19:35:00,VIC1,8.94000
2026-09-01 19:40:00,NSW1,79.37157
2026-09-01 19:40:00,QLD1,78.55000
2026-09-01 19:40:00,SA1,84.51000
2026-09-01 19:40:00,TAS1,37.98212
2026-09-01 19:40:00,VIC1,10.49977
2026-09-01 19:45:00,NSW1,79.86488
2026-09-01 19:45:00,QLD1,78.55000
2026-09-01 19:45:00,SA1,101.02000
2026-09-01 19:45:00,TAS1,42.29738
2026-09-01 19:45:00,VIC1,10.49977
2026-09-01 19:50:00,NSW1,82.95000
2026-09-01 19:50:00,QLD1,79.73000
2026-09-01 19:50:00,SA1,101.02000
2026-09-01 19:50:00,TAS1,39.51145
2026-09-01 19:50:00,VIC1,10.50000
2026-09-01 19:55:00,NSW1,81.67392
2026-09-01 19:55:00,QLD1,79.73000
2026-09-01 19:55:00,SA1,101.02000
2026-09-01 19:55:00,TAS1,39.98662
2026-09-01 19:55:00,VIC1,10.50000
2026-09-01 20:00:00,NSW1,78.38310
2026-09-01 20:00:00,QLD1,78.55000
2026-09-01 20:00:00,SA1,101.02000
2026-09-01 20:00:00,TAS1,39.19891
2026-09-01 20:00:00,VIC1,10.50000
2026-09-01 20:05:00,NSW1,78.46407
2026-09-01 20:05:00,QLD1,78.54000
2026-09-01 20:05:00,SA1,101.02000
2026-09-01 20:05:00,TAS1,37.99559
2026-09-01 20:05:00,VIC1,10.50000
2026-09-01 20:10:00,NSW1,78.45152
2026-09-01 20:10:00,QLD1,78.55000
2026-09-01 20:10:00,SA1,84.51000
2026-09-01 20:10:00,TAS1,37.84106
2026-09-01 20:10:00,VIC1,10.50000
2026-09-01 20:15:00,NSW1,75.96010
2026-09-01 20:15:00,QLD1,76.98922
2026-09-01 20:15:00,SA1,101.02000
2026-09-01 20:15:00,TAS1,88.24000
2026-09-01 20:15:00,VIC1,0.67000
2026-09-01 20:20:00,NSW1,77.02326
2026-09-01 20:20:00,QLD1,78.54000
2026-09-01 20:20:00,SA1,120.43000
2026-09-01 20:20:00,TAS1,36.53295
2026-09-01 20:20:00,VIC1,10.49977
2026-09-01 20:25:00,NSW1,77.55329
2026-09-01 20:25:00,QLD1,78.51000
2026-09-01 20:25:00,SA1,105.08000
2026-09-01 20:25:00,TAS1,36.38064
2026-09-01 20:25:00,VIC1,10.50023
2026-09-01 20:30:00,NSW1,77.54443
2026-09-01 20:30:00,QLD1,78.54000
2026-09-01 20:30:00,SA1,101.02000
2026-09-01 20:30:00,TAS1,36.84009
2026-09-01 20:30:00,VIC1,10.65000
2026-09-01 20:35:00,NSW1,77.60655
2026-09-01 20:35:00,QLD1,78.52000
2026-09-01 20:35:00,SA1,84.51000
2026-09-01 20:35:00,TAS1,33.32461
2026-09-01 20:35:00,VIC1,5.05228
2026-09-01 20:40:00,NSW1,80.50022
2026-09-01 20:40:00,QLD1,78.54000
2026-09-01 20:40:00,SA1,84.51000
2026-09-01 20:40:00,TAS1,37.23366
2026-09-01 20:40:00,VIC1,10.49950
2026-09-01 20:45:00,NSW1,80.55180
2026-09-01 20:45:00,QLD1,78.55000
2026-09-01 20:45:00,SA1,101.02000
2026-09-01 20:45:00,TAS1,37.22964
2026-09-01 20:45:00,VIC1,10.50000
2026-09-01 20:50:00,NSW1,80.56084
2026-09-01 20:50:00,QLD1,78.54000
2026-09-01 20:50:00,SA1,101.02000
2026-09-01 20:50:00,TAS1,37.26628
2026-09-01 20:50:00,VIC1,10.50000
2026-09-01 20:55:00,NSW1,75.96010
2026-09-01 20:55:00,QLD1,75.93665
2026-09-01 20:55:00,SA1,84.51000
2026-09-01 20:55:00,TAS1,37.35608
2026-09-01 20:55:00,VIC1,10.65000
2026-09-01 21:00:00,NSW1,78.50768
2026-09-01 21:00:00,QLD1,78.54000
2026-09-01 21:00:00,SA1,84.51000
2026-09-01 21:00:00,TAS1,37.35708
2026-09-01 21:00:00,VIC1,10.49977
2026-09-01 21:05:00,NSW1,79.19700
2026-09-01 21:05:00,QLD1,78.52000
2026-09-01 21:05:00,SA1,84.51000
2026-09-01 21:05:00,TAS1,36.86498
2026-09-01 21:05:00,VIC1,10.49955
2026-09-01 21:10:00,NSW1,89.58314
2026-09-01 21:10:00,QLD1,84.50000
2026-09-01 21:10:00,SA1,84.51000
2026-09-01 21:10:00,TAS1,40.72357
2026-09-01 21:10:00,VIC1,10.50000
2026-09-01 21:15:00,NSW1,82.89590
2026-09-01 21:15:00,QLD1,79.73000
2026-09-01 21:15:00,SA1,84.51000
2026-09-01 21:15:00,TAS1,38.25144
2026-09-01 21:15:00,VIC1,10.50000
2026-09-01 21:20:00,NSW1,82.73637
2026-09-01 21:20:00,QLD1,78.54000
2026-09-01 21:20:00,SA1,84.70000
2026-09-01 21:20:00,TAS1,38.20920
2026-09-01 21:20:00,VIC1,10.50000
2026-09-01 21:25:00,NSW1,76.77002
2026-09-01 21:25:00,QLD1,75.74689
2026-09-01 21:25:00,SA1,84.51000
2026-09-01 21:25:00,TAS1,35.77377
2026-09-01 21:25:00,VIC1,10.50000
2026-09-01 21:30:00,NSW1,71.40000
2026-09-01 21:30:00,QLD1,71.34368
2026-09-01 21:30:00,SA1,101.02000
2026-09-01 21:30:00,TAS1,33.74534
2026-09-01 21:30:00,VIC1,10.50000
2026-09-01 21:35:00,NSW1,81.21891
2026-09-01 21:35:00,QLD1,78.52008
2026-09-01 21:35:00,SA1,59.55000
2026-09-01 21:35:00,TAS1,37.49563
2026-09-01 21:35:00,VIC1,10.47026
2026-09-01 21:40:00,NSW1,73.53099
2026-09-01 21:40:00,QLD1,72.50000
2026-09-01 21:40:00,SA1,41.05611
2026-09-01 21:40:00,TAS1,33.47967
2026-09-01 21:40:00,VIC1,8.94000
2026-09-01 21:45:00,NSW1,76.77000
2026-09-01 21:45:00,QLD1,74.63593
2026-09-01 21:45:00,SA1,88.88000
2026-09-01 21:45:00,TAS1,30.09789
2026-09-01 21:45:00,VIC1,0.02000
2026-09-01 21:50:00,NSW1,64.95003
2026-09-01 21:50:00,QLD1,60.75996
2026-09-01 21:50:00,SA1,59.55000
2026-09-01 21:50:00,TAS1,25.92431
2026-09-01 21:50:00,VIC1,0.65000
2026-09-01 21:55:00,NSW1,64.95006
2026-09-01 21:55:00,QLD1,60.71180
2026-09-01 21:55:00,SA1,37.80690
2026-09-01 21:55:00,TAS1,25.47227
2026-09-01 21:55:00,VIC1,0.02000
2026-09-01 22:00:00,NSW1,58.58215
2026-09-01 22:00:00,QLD1,54.73009
2026-09-01 22:00:00,SA1,84.51000
2026-09-01 22:00:00,TAS1,23.08616
2026-09-01 22:00:00,VIC1,0.02000
2026-09-01 22:05:00,NSW1,58.29949
2026-09-01 22:05:00,QLD1,54.75000
2026-09-01 22:05:00,SA1,61.05416
2026-09-01 22:05:00,TAS1,24.18000
2026-09-01 22:05:00,VIC1,0.02000
2026-09-01 22:10:00,NSW1,65.51000
2026-09-01 22:10:00,QLD1,61.12885
2026-09-01 22:10:00,SA1,31.63181
2026-09-01 22:10:00,TAS1,25.08000
2026-09-01 22:10:00,VIC1,0.02000
2026-09-01 22:15:00,NSW1,65.51000
2026-09-01 22:15:00,QLD1,60.31942
2026-09-01 22:15:00,SA1,59.55000
2026-09-01 22:15:00,TAS1,25.08000
2026-09-01 22:15:00,VIC1,0.02000
2026-09-01 22:20:00,NSW1,65.51000
2026-09-01 22:20:00,QLD1,60.31610
2026-09-01 22:20:00,SA1,59.55000
2026-09-01 22:20:00,TAS1,25.08000
2026-09-01 22:20:00,VIC1,0.02000
2026-09-01 22:25:00,NSW1,65.51000
2026-09-01 22:25:00,QLD1,59.48655
2026-09-01 22:25:00,SA1,59.55000
2026-09-01 22:25:00,TAS1,25.08000
2026-09-01 22:25:00,VIC1,0.02000
2026-09-01 22:30:00,NSW1,65.51000
2026-09-01 22:30:00,QLD1,58.69311
2026-09-01 22:30:00,SA1,84.51000
2026-09-01 22:30:00,TAS1,25.08000
2026-09-01 22:30:00,VIC1,0.02000
2026-09-01 22:35:00,NSW1,65.51000
2026-09-01 22:35:00,QLD1,60.56081
2026-09-01 22:35:00,SA1,84.51000
2026-09-01 22:35:00,TAS1,25.18000
2026-09-01 22:35:00,VIC1,0.41719
2026-09-01 22:40:00,NSW1,65.51000
2026-09-01 22:40:00,QLD1,60.95062
2026-09-01 22:40:00,SA1,84.51000
2026-09-01 22:40:00,TAS1,29.63834
2026-09-01 22:40:00,VIC1,8.94000
2026-09-01 22:45:00,NSW1,64.95006
2026-09-01 22:45:00,QLD1,59.58694
2026-09-01 22:45:00,SA1,36.23996
2026-09-01 22:45:00,TAS1,29.30363
2026-09-01 22:45:00,VIC1,8.94000
2026-09-01 22:50:00,NSW1,65.51000
2026-09-01 22:50:00,QLD1,61.28564
2026-09-01 22:50:00,SA1,84.69000
2026-09-01 22:50:00,TAS1,29.53308
2026-09-01 22:50:00,VIC1,8.94000
2026-09-01 22:55:00,NSW1,65.51000
2026-09-01 22:55:00,QLD1,62.04745
2026-09-01 22:55:00,SA1,84.76000
2026-09-01 22:55:00,TAS1,29.50424
2026-09-01 22:55:00,VIC1,8.94000
2026-09-01 23:00:00,NSW1,64.00522
2026-09-01 23:00:00,QLD1,60.57050
2026-09-01 23:00:00,SA1,84.63000
2026-09-01 23:00:00,TAS1,25.08000
2026-09-01 23:00:00,VIC1,0.02000
2026-09-01 23:05:00,NSW1,71.40000
2026-09-01 23:05:00,QLD1,68.88051
2026-09-01 23:05:00,SA1,84.51000
2026-09-01 23:05:00,TAS1,27.01850
2026-09-01 23:05:00,VIC1,0.02000
2026-09-01 23:10:00,NSW1,65.51000
2026-09-01 23:10:00,QLD1,63.17241
2026-09-01 23:10:00,SA1,36.59628
2026-09-01 23:10:00,TAS1,29.41329
2026-09-01 23:10:00,VIC1,8.94000
2026-09-01 23:15:00,NSW1,75.15228
2026-09-01 23:15:00,QLD1,72.50000
2026-09-01 23:15:00,SA1,84.51000
2026-09-01 23:15:00,TAS1,34.02071
2026-09-01 23:15:00,VIC1,10.49956
2026-09-01 23:20:00,NSW1,75.67605
2026-09-01 23:20:00,QLD1,72.50000
2026-09-01 23:20:00,SA1,101.00000
2026-09-01 23:20:00,TAS1,34.19228
2026-09-01 23:20:00,VIC1,10.50026
2026-09-01 23:25:00,NSW1,65.51000
2026-09-01 23:25:00,QLD1,62.73003
2026-09-01 23:25:00,SA1,36.75772
2026-09-01 23:25:00,TAS1,29.98159
2026-09-01 23:25:00,VIC1,10.12982
2026-09-01 23:30:00,NSW1,65.51000
2026-09-01 23:30:00,QLD1,62.73003
2026-09-01 23:30:00,SA1,37.29300
2026-09-01 23:30:00,TAS1,30.29312
2026-09-01 23:30:00,VIC1,10.50026
2026-09-01 23:35:00,NSW1,65.51000
2026-09-01 23:35:00,QLD1,62.73003
2026-09-01 23:35:00,SA1,37.58265
2026-09-01 23:35:00,TAS1,30.28482
2026-09-01 23:35:00,VIC1,10.50000
2026-09-01 23:40:00,NSW1,64.95006
2026-09-01 23:40:00,QLD1,63.01667
2026-09-01 23:40:00,SA1,101.02000
2026-09-01 23:40:00,TAS1,30.11526
2026-09-01 23:40:00,VIC1,10.50000
2026-09-01 23:45:00,NSW1,64.69860
2026-09-01 23:45:00,QLD1,62.72999
2026-09-01 23:45:00,SA1,101.00000
2026-09-01 23:45:00,TAS1,29.98521
2026-09-01 23:45:00,VIC1,10.65000
2026-09-01 23:50:00,NSW1,64.79000
2026-09-01 23:50:00,QLD1,62.37210
2026-09-01 23:50:00,SA1,36.93695
2026-09-01 23:50:00,TAS1,30.00658
2026-09-01 23:50:00,VIC1,10.50000
2026-09-01 23:55:00,NSW1,57.39011
2026-09-01 23:55:00,QLD1,55.23437
2026-09-01 23:55:00,SA1,101.02000
2026-09-01 23:55:00,TAS1,27.20133
2026-09-01 23:55:00,VIC1,10.50000
2026-09-02 00:00:00,NSW1,56.15755
2026-09-02 00:00:00,QLD1,54.73004
2026-09-02 00:00:00,SA1,101.02000
2026-09-02 00:00:00,TAS1,26.66510
2026-09-02 00:00:00,VIC1,10.50000
2026-09-02 00:05:00,NSW1,57.39015
2026-09-02 00:05:00,QLD1,55.52920
2026-09-02 00:05:00,SA1,101.02000
2026-09-02 00:05:00,TAS1,27.10981
2026-09-02 00:05:00,VIC1,10.50000
2026-09-02 00:10:00,NSW1,64.95009
2026-09-02 00:10:00,QLD1,62.73002
2026-09-02 00:10:00,SA1,142.70000
2026-09-02 00:10:00,TAS1,30.06660
2026-09-02 00:10:00,VIC1,10.65000
2026-09-02 00:15:00,NSW1,65.30603
2026-09-02 00:15:00,QLD1,62.73002
2026-09-02 00:15:00,SA1,110.43000
2026-09-02 00:15:00,TAS1,30.13355
2026-09-02 00:15:00,VIC1,10.65006
2026-09-02 00:20:00,NSW1,65.75089
2026-09-02 00:20:00,QLD1,62.73002
2026-09-02 00:20:00,SA1,155.90000
2026-09-02 00:20:00,TAS1,30.43495
2026-09-02 00:20:00,VIC1,10.64994
2026-09-02 00:25:00,NSW1,65.51000
2026-09-02 00:25:00,QLD1,62.73002
2026-09-02 00:25:00,SA1,154.54001
2026-09-02 00:25:00,TAS1,30.21684
2026-09-02 00:25:00,VIC1,10.65000
2026-09-02 00:30:00,NSW1,57.53991
2026-09-02 00:30:00,QLD1,54.75000
2026-09-02 00:30:00,SA1,142.77000
2026-09-02 00:30:00,TAS1,27.15102
2026-09-02 00:30:00,VIC1,10.65000
2026-09-02 00:35:00,NSW1,55.98038
2026-09-02 00:35:00,QLD1,54.73004
2026-09-02 00:35:00,SA1,105.08000
2026-09-02 00:35:00,TAS1,26.64797
2026-09-02 00:35:00,VIC1,10.65000
2026-09-02 00:40:00,NSW1,64.95000
2026-09-02 00:40:00,QLD1,61.87166
2026-09-02 00:40:00,SA1,145.12000
2026-09-02 00:40:00,TAS1,30.10572
2026-09-02 00:40:00,VIC1,10.50026
2026-09-02 00:45:00,NSW1,64.89000
2026-09-02 00:45:00,QLD1,62.24169
2026-09-02 00:45:00,SA1,101.02000
2026-09-02 00:45:00,TAS1,30.06873
2026-09-02 00:45:00,VIC1,10.50044
2026-09-02 00:50:00,NSW1,61.31991
2026-09-02 00:50:00,QLD1,58.04245
2026-09-02 00:50:00,SA1,120.30000
2026-09-02 00:50:00,TAS1,28.72644
2026-09-02 00:50:00,VIC1,10.50026
2026-09-02 00:55:00,NSW1,57.85209
2026-09-02 00:55:00,QLD1,54.75000
2026-09-02 00:55:00,SA1,110.43000
2026-09-02 00:55:00,TAS1,27.35765
2026-09-02 00:55:00,VIC1,10.50000
2026-09-02 01:00:00,NSW1,58.99645
2026-09-02 01:00:00,QLD1,54.75000
2026-09-02 01:00:00,SA1,145.12000
2026-09-02 01:00:00,TAS1,27.89467
2026-09-02 01:00:00,VIC1,10.50000
2026-09-02 01:05:00,NSW1,65.51000
2026-09-02 01:05:00,QLD1,61.21253
2026-09-02 01:05:00,SA1,145.12000
2026-09-02 01:05:00,TAS1,30.37930
2026-09-02 01:05:00,VIC1,10.50026
2026-09-02 01:10:00,NSW1,58.63065
2026-09-02 01:10:00,QLD1,54.75000
2026-09-02 01:10:00,SA1,118.88000
2026-09-02 01:10:00,TAS1,39.08819
2026-09-02 01:10:00,VIC1,33.28000
2026-09-02 01:15:00,NSW1,59.03092
2026-09-02 01:15:00,QLD1,54.75000
2026-09-02 01:15:00,SA1,118.88000
2026-09-02 01:15:00,TAS1,39.24532
2026-09-02 01:15:00,VIC1,33.28000
2026-09-02 01:20:00,NSW1,64.94995
2026-09-02 01:20:00,QLD1,60.66573
2026-09-02 01:20:00,SA1,145.12000
2026-09-02 01:20:00,TAS1,52.79114
2026-09-02 01:20:00,VIC1,55.67000
2026-09-02 01:25:00,NSW1,59.43692
2026-09-02 01:25:00,QLD1,54.75000
2026-09-02 01:25:00,SA1,155.90000
2026-09-02 01:25:00,TAS1,49.91857
2026-09-02 01:25:00,VIC1,54.52903
2026-09-02 01:30:00,NSW1,47.24527
2026-09-02 01:30:00,QLD1,45.54000
2026-09-02 01:30:00,SA1,110.43000
2026-09-02 01:30:00,TAS1,35.25183
2026-09-02 01:30:00,VIC1,35.45000
2026-09-02 01:35:00,NSW1,56.80301
2026-09-02 01:35:00,QLD1,54.73004
2026-09-02 01:35:00,SA1,153.54000
2026-09-02 01:35:00,TAS1,37.86102
2026-09-02 01:35:00,VIC1,33.28000
2026-09-02 01:40:00,NSW1,57.58523
2026-09-02 01:40:00,QLD1,54.75000
2026-09-02 01:40:00,SA1,154.67996
2026-09-02 01:40:00,TAS1,38.24416
2026-09-02 01:40:00,VIC1,33.28000
2026-09-02 01:45:00,NSW1,57.58249
2026-09-02 01:45:00,QLD1,54.75000
2026-09-02 01:45:00,SA1,155.90000
2026-09-02 01:45:00,TAS1,38.21079
2026-09-02 01:45:00,VIC1,33.29000
2026-09-02 01:50:00,NSW1,64.95000
2026-09-02 01:50:00,QLD1,61.76722
2026-09-02 01:50:00,SA1,155.99000
2026-09-02 01:50:00,TAS1,41.14275
2026-09-02 01:50:00,VIC1,33.28000
2026-09-02 01:55:00,NSW1,58.32999
2026-09-02 01:55:00,QLD1,54.75000
2026-09-02 01:55:00,SA1,220.67000
2026-09-02 01:55:00,TAS1,38.39883
2026-09-02 01:55:00,VIC1,33.29000
2026-09-02 02:00:00,NSW1,57.39007
2026-09-02 02:00:00,QLD1,54.75000
2026-09-02 02:00:00,SA1,101.02000
2026-09-02 02:00:00,TAS1,46.30487
2026-09-02 02:00:00,VIC1,50.56429
2026-09-02 02:05:00,NSW1,57.96346
2026-09-02 02:05:00,QLD1,54.75000
2026-09-02 02:05:00,SA1,129.52000
2026-09-02 02:05:00,TAS1,48.01816
2026-09-02 02:05:00,VIC1,52.43780
2026-09-02 02:10:00,NSW1,59.64571
2026-09-02 02:10:00,QLD1,56.34994
2026-09-02 02:10:00,SA1,208.87000
2026-09-02 02:10:00,TAS1,39.13096
2026-09-02 02:10:00,VIC1,33.36000
2026-09-02 02:15:00,NSW1,61.02000
2026-09-02 02:15:00,QLD1,57.24324
2026-09-02 02:15:00,SA1,70.35000
2026-09-02 02:15:00,TAS1,49.99811
2026-09-02 02:15:00,VIC1,54.59885
2026-09-02 02:20:00,NSW1,58.34574
2026-09-02 02:20:00,QLD1,54.73004
2026-09-02 02:20:00,SA1,208.87000
2026-09-02 02:20:00,TAS1,46.15218
2026-09-02 02:20:00,VIC1,48.40000
2026-09-02 02:25:00,NSW1,57.61977
2026-09-02 02:25:00,QLD1,54.75000
2026-09-02 02:25:00,SA1,101.02000
2026-09-02 02:25:00,TAS1,38.18636
2026-09-02 02:25:00,VIC1,33.35000
2026-09-02 02:30:00,NSW1,56.81475
2026-09-02 02:30:00,QLD1,54.75000
2026-09-02 02:30:00,SA1,56.27462
2026-09-02 02:30:00,TAS1,46.14854
2026-09-02 02:30:00,VIC1,50.55287
2026-09-02 02:35:00,NSW1,57.59508
2026-09-02 02:35:00,QLD1,54.75000
2026-09-02 02:35:00,SA1,101.02000
2026-09-02 02:35:00,TAS1,47.56309
2026-09-02 02:35:00,VIC1,52.10008
2026-09-02 02:40:00,NSW1,57.62056
2026-09-02 02:40:00,QLD1,54.75000
2026-09-02 02:40:00,SA1,110.43000
2026-09-02 02:40:00,TAS1,47.64752
2026-09-02 02:40:00,VIC1,52.19288
2026-09-02 02:45:00,NSW1,56.49988
2026-09-02 02:45:00,QLD1,54.75000
2026-09-02 02:45:00,SA1,208.87000
2026-09-02 02:45:00,TAS1,46.19932
2026-09-02 02:45:00,VIC1,50.76656
2026-09-02 02:50:00,NSW1,65.51000
2026-09-02 02:50:00,QLD1,62.73004
2026-09-02 02:50:00,SA1,88.88000
2026-09-02 02:50:00,TAS1,25.08000
2026-09-02 02:50:00,VIC1,59.60135
2026-09-02 02:55:00,NSW1,65.51000
2026-09-02 02:55:00,QLD1,62.64881
2026-09-02 02:55:00,SA1,208.87000
2026-09-02 02:55:00,TAS1,25.08000
2026-09-02 02:55:00,VIC1,48.41000
2026-09-02 03:00:00,NSW1,57.38991
2026-09-02 03:00:00,QLD1,54.91042
2026-09-02 03:00:00,SA1,101.02000
2026-09-02 03:00:00,TAS1,46.27737
2026-09-02 03:00:00,VIC1,48.45000
2026-09-02 03:05:00,NSW1,57.99477
2026-09-02 03:05:00,QLD1,54.75000
2026-09-02 03:05:00,SA1,70.35000
2026-09-02 03:05:00,TAS1,49.48785
2026-09-02 03:05:00,VIC1,53.69231
2026-09-02 03:10:00,NSW1,65.51000
2026-09-02 03:10:00,QLD1,62.73004
2026-09-02 03:10:00,SA1,101.02000
2026-09-02 03:10:00,TAS1,56.61000
2026-09-02 03:10:00,VIC1,61.22906
2026-09-02 03:15:00,NSW1,57.38991
2026-09-02 03:15:00,QLD1,55.27620
2026-09-02 03:15:00,SA1,101.02000
2026-09-02 03:15:00,TAS1,49.71694
2026-09-02 03:15:00,VIC1,53.60531
2026-09-02 03:20:00,NSW1,57.38991
2026-09-02 03:20:00,QLD1,54.89265
2026-09-02 03:20:00,SA1,101.02000
2026-09-02 03:20:00,TAS1,49.11748
2026-09-02 03:20:00,VIC1,53.12316
2026-09-02 03:25:00,NSW1,57.24986
2026-09-02 03:25:00,QLD1,54.75000
2026-09-02 03:25:00,SA1,101.02000
2026-09-02 03:25:00,TAS1,49.45680
2026-09-02 03:25:00,VIC1,53.48986
2026-09-02 03:30:00,NSW1,64.72472
2026-09-02 03:30:00,QLD1,62.73004
2026-09-02 03:30:00,SA1,101.02000
2026-09-02 03:30:00,TAS1,56.03708
2026-09-02 03:30:00,VIC1,60.41310
2026-09-02 03:35:00,NSW1,68.81776
2026-09-02 03:35:00,QLD1,64.69000
2026-09-02 03:35:00,SA1,101.02000
2026-09-02 03:35:00,TAS1,62.67442
2026-09-02 03:35:00,VIC1,67.36000
2026-09-02 03:40:00,NSW1,77.22356
2026-09-02 03:40:00,QLD1,71.57000
2026-09-02 03:40:00,SA1,86.20210
2026-09-02 03:40:00,TAS1,70.17959
2026-09-02 03:40:00,VIC1,76.13243
2026-09-02 03:45:00,NSW1,58.32012
2026-09-02 03:45:00,QLD1,54.75000
2026-09-02 03:45:00,SA1,101.02000
2026-09-02 03:45:00,TAS1,50.65617
2026-09-02 03:45:00,VIC1,55.30204
2026-09-02 03:50:00,NSW1,58.71998
2026-09-02 03:50:00,QLD1,54.75000
2026-09-02 03:50:00,SA1,101.02000
2026-09-02 03:50:00,TAS1,25.08000
2026-09-02 03:50:00,VIC1,55.62901
2026-09-02 03:55:00,NSW1,65.51000
2026-09-02 03:55:00,QLD1,61.91516
2026-09-02 03:55:00,SA1,101.02000
2026-09-02 03:55:00,TAS1,25.08000
2026-09-02 03:55:00,VIC1,61.96797
2026-09-02 04:00:00,NSW1,64.95005
2026-09-02 04:00:00,QLD1,61.42108
2026-09-02 04:00:00,SA1,101.02000
2026-09-02 04:00:00,TAS1,56.28803
2026-09-02 04:00:00,VIC1,61.44822
2026-09-02 04:05:00,NSW1,57.39004
2026-09-02 04:05:00,QLD1,54.73004
2026-09-02 04:05:00,SA1,101.02000
2026-09-02 04:05:00,TAS1,48.91218
2026-09-02 04:05:00,VIC1,53.39899
2026-09-02 04:10:00,NSW1,73.56189
2026-09-02 04:10:00,QLD1,69.10000
2026-09-02 04:10:00,SA1,101.02000
2026-09-02 04:10:00,TAS1,63.92409
2026-09-02 04:10:00,VIC1,69.57277
2026-09-02 04:15:00,NSW1,65.51000
2026-09-02 04:15:00,QLD1,62.70905
2026-09-02 04:15:00,SA1,68.69819
2026-09-02 04:15:00,TAS1,56.60937
2026-09-02 04:15:00,VIC1,61.41736
2026-09-02 04:20:00,NSW1,65.84416
2026-09-02 04:20:00,QLD1,62.73005
2026-09-02 04:20:00,SA1,69.56104
2026-09-02 04:20:00,TAS1,56.96890
2026-09-02 04:20:00,VIC1,61.81000
2026-09-02 04:25:00,NSW1,66.93313
2026-09-02 04:25:00,QLD1,63.37660
2026-09-02 04:25:00,SA1,70.35000
2026-09-02 04:25:00,TAS1,56.61396
2026-09-02 04:25:00,VIC1,61.81000
2026-09-02 04:30:00,NSW1,65.86319
2026-09-02 04:30:00,QLD1,62.76301
2026-09-02 04:30:00,SA1,70.35000
2026-09-02 04:30:00,TAS1,56.79059
2026-09-02 04:30:00,VIC1,61.81000
2026-09-02 04:35:00,NSW1,64.95004
2026-09-02 04:35:00,QLD1,61.87616
2026-09-02 04:35:00,SA1,88.06000
2026-09-02 04:35:00,TAS1,54.31931
2026-09-02 04:35:00,VIC1,59.49512
2026-09-02 04:40:00,NSW1,67.48502
2026-09-02 04:40:00,QLD1,64.73454
2026-09-02 04:40:00,SA1,70.35000
2026-09-02 04:40:00,TAS1,56.39786
2026-09-02 04:40:00,VIC1,61.77354
2026-09-02 04:45:00,NSW1,71.40000
2026-09-02 04:45:00,QLD1,68.96793
2026-09-02 04:45:00,SA1,69.57595
2026-09-02 04:45:00,TAS1,56.28228
2026-09-02 04:45:00,VIC1,59.17557
2026-09-02 04:50:00,NSW1,71.40000
2026-09-02 04:50:00,QLD1,69.88356
2026-09-02 04:50:00,SA1,75.27569
2026-09-02 04:50:00,TAS1,61.36853
2026-09-02 04:50:00,VIC1,67.00296
2026-09-02 04:55:00,NSW1,71.40000
2026-09-02 04:55:00,QLD1,69.88738
2026-09-02 04:55:00,SA1,73.84410
2026-09-02 04:55:00,TAS1,60.80881
2026-09-02 04:55:00,VIC1,66.39375
2026-09-02 05:00:00,NSW1,67.48239
2026-09-02 05:00:00,QLD1,65.60409
2026-09-02 05:00:00,SA1,69.62935
2026-09-02 05:00:00,TAS1,56.43070
2026-09-02 05:00:00,VIC1,61.81000
2026-09-02 05:05:00,NSW1,66.52000
2026-09-02 05:05:00,QLD1,64.67904
2026-09-02 05:05:00,SA1,66.77007
2026-09-02 05:05:00,TAS1,40.18000
2026-09-02 05:05:00,VIC1,59.52265
2026-09-02 05:10:00,NSW1,71.40000
2026-09-02 05:10:00,QLD1,70.78965
2026-09-02 05:10:00,SA1,69.10207
2026-09-02 05:10:00,TAS1,57.04769
2026-09-02 05:10:00,VIC1,61.91098
2026-09-02 05:15:00,NSW1,71.26988
