"SETTLEMENTDATE","DUID","INITIALMW","TOTALCLEARED","AVAILABILITY"
2026-09-05 03:50:00,ER04,539.74213,540.00000,700.00000
2026-09-05 03:55:00,ER04,542.11035,540.00000,700.00000
2026-09-05 04:00:00,ER04,536.37292,540.00000,700.00000
2026-09-05 04:05:00,ER04,539.76654,514.94774,700.00000
2026-09-05 04:10:00,ER04,517.69586,492.87706,700.00000
2026-09-05 04:15:00,ER04,492.25604,467.43724,700.00000
2026-09-05 04:20:00,ER04,470.82016,446.00136,700.00000
2026-09-05 04:25:00,ER04,445.38034,420.53102,700.00000
2026-09-05 04:30:00,ER04,424.82336,400.00456,700.00000
2026-09-05 04:35:00,ER04,399.43237,374.58305,700.00000
2026-09-05 04:40:00,ER04,378.02090,353.20210,700.00000
2026-09-05 04:45:00,ER04,352.14160,335.00000,700.00000
2026-09-05 04:50:00,ER04,332.34149,357.28236,700.00000
2026-09-05 04:55:00,ER04,353.43558,360.00000,700.00000
2026-09-05 05:00:00,ER04,358.29404,335.00000,700.00000
2026-09-05 05:05:00,ER04,336.29663,361.20698,700.00000
2026-09-05 05:10:00,ER04,349.89548,374.83635,700.00000
2026-09-05 05:15:00,ER04,373.13803,395.27893,700.00000
2026-09-05 05:20:00,ER04,391.91272,416.82307,700.00000
2026-09-05 05:25:00,ER04,410.68741,393.68567,700.00000
2026-09-05 05:30:00,ER04,392.98694,417.89729,700.00000
2026-09-05 05:35:00,ER04,412.44525,410.00000,700.00000
2026-09-05 05:40:00,ER04,411.20013,395.57617,700.00000
2026-09-05 05:45:00,ER04,395.69696,370.84764,700.00000
2026-09-05 05:50:00,ER04,376.92224,401.86311,700.00000
2026-09-05 05:55:00,ER04,390.37460,365.52528,700.00000
2026-09-05 06:00:00,ER04,378.24063,403.18150,700.00000
2026-09-05 06:05:00,ER04,388.32379,413.26466,700.00000
2026-09-05 06:10:00,ER04,411.59076,425.00000,700.00000
2026-09-05 06:15:00,ER04,427.26483,425.00000,700.00000
2026-09-05 06:20:00,ER04,425.70230,425.00000,700.00000
2026-09-05 06:25:00,ER04,421.50302,396.65370,700.00000
2026-09-05 06:30:00,ER04,402.28885,377.43953,700.00000
2026-09-05 06:35:00,ER04,384.36865,392.53347,700.00000
2026-09-05 06:40:00,ER04,393.71939,368.87007,700.00000
2026-09-05 06:45:00,ER04,378.41153,353.59273,700.00000
2026-09-05 06:50:00,ER04,356.12115,331.27183,700.00000
2026-09-05 06:55:00,ER04,331.21844,306.39964,700.00000
2026-09-05 07:00:00,ER04,307.07257,282.22325,700.00000
2026-09-05 07:05:00,ER04,286.32028,261.50148,700.00000
2026-09-05 07:10:00,ER04,265.98306,241.13374,700.00000
2026-09-05 07:15:00,ER04,246.08530,221.26650,700.00000
2026-09-05 07:20:00,ER04,231.97375,207.15495,700.00000
2026-09-05 07:25:00,ER04,210.09842,185.24910,700.00000
2026-09-05 07:30:00,ER04,189.54147,182.00000,700.00000
2026-09-05 07:35:00,ER04,185.56192,182.00000,700.00000
2026-09-05 07:40:00,ER04,183.65759,182.00000,700.00000
2026-09-05 07:45:00,ER04,180.77669,182.00000,700.00000
2026-09-05 07:50:00,ER04,182.11948,182.00000,700.00000
2026-09-05 07:55:00,ER04,179.89777,182.00000,700.00000
2026-09-05 08:00:00,ER04,184.12146,182.00000,700.00000
2026-09-05 08:05:00,ER04,184.75624,182.00000,700.00000
2026-09-05 08:10:00,ER04,181.04524,182.00000,700.00000
2026-09-05 08:15:00,ER04,182.16830,182.00000,700.00000
2026-09-05 08:20:00,ER04,181.89975,182.00000,700.00000
2026-09-05 08:25:00,ER04,184.75624,182.00000,700.00000
2026-09-05 08:30:00,ER04,180.60579,182.00000,700.00000
2026-09-05 08:35:00,ER04,181.68002,182.00000,700.00000
2026-09-05 08:40:00,ER04,182.38803,182.00000,700.00000
2026-09-05 08:45:00,ER04,180.36163,182.00000,700.00000
2026-09-05 08:50:00,ER04,183.73083,182.00000,700.00000
2026-09-05 08:55:00,ER04,181.70444,182.00000,700.00000
2026-09-05 09:00:00,ER04,180.41046,182.00000,700.00000
2026-09-05 09:05:00,ER04,185.22011,182.00000,700.00000
2026-09-05 09:10:00,ER04,182.38803,182.00000,700.00000
2026-09-05 09:15:00,ER04,179.31181,182.00000,700.00000
2026-09-05 09:20:00,ER04,182.82750,182.00000,700.00000
2026-09-05 09:25:00,ER04,183.46227,182.00000,700.00000
2026-09-05 09:30:00,ER04,180.09308,182.00000,700.00000
2026-09-05 09:35:00,ER04,179.70245,182.00000,700.00000
2026-09-05 09:40:00,ER04,179.94659,182.00000,700.00000
2026-09-05 09:45:00,ER04,182.33920,182.00000,700.00000
2026-09-05 09:50:00,ER04,180.21515,182.00000,700.00000
2026-09-05 09:55:00,ER04,180.60579,182.00000,700.00000
2026-09-05 10:00:00,ER04,179.06767,182.00000,700.00000
2026-09-05 10:05:00,ER04,181.48470,182.00000,700.00000
2026-09-05 10:10:00,ER04,184.56093,182.00000,700.00000
2026-09-05 10:15:00,ER04,178.87236,182.00000,700.00000
2026-09-05 10:20:00,ER04,180.67903,182.00000,700.00000
2026-09-05 10:25:00,ER04,180.80110,182.00000,700.00000
2026-09-05 10:30:00,ER04,180.14191,182.00000,700.00000
2026-09-05 10:35:00,ER04,180.16632,182.00000,700.00000
2026-09-05 10:40:00,ER04,179.45830,182.00000,700.00000
2026-09-05 10:45:00,ER04,179.70245,182.00000,700.00000
2026-09-05 10:50:00,ER04,180.58138,182.00000,700.00000
2026-09-05 10:55:00,ER04,181.04524,182.00000,700.00000
2026-09-05 11:00:00,ER04,185.19569,182.00000,700.00000
2026-09-05 11:05:00,ER04,178.65263,182.00000,700.00000
2026-09-05 11:10:00,ER04,187.66156,182.00000,700.00000
2026-09-05 11:15:00,ER04,181.26497,182.00000,700.00000
2026-09-05 11:20:00,ER04,180.99641,182.00000,700.00000
2026-09-05 11:25:00,ER04,179.94659,182.00000,700.00000
2026-09-05 11:30:00,ER04,183.04723,182.00000,700.00000
2026-09-05 11:35:00,ER04,178.35965,182.00000,700.00000
2026-09-05 11:40:00,ER04,183.92615,182.00000,700.00000
2026-09-05 11:45:00,ER04,182.38803,182.00000,700.00000
2026-09-05 11:50:00,ER04,183.24254,182.00000,700.00000
2026-09-05 11:55:00,ER04,184.82948,182.00000,700.00000
2026-09-05 12:00:00,ER04,179.50714,182.00000,700.00000
2026-09-05 12:05:00,ER04,183.02281,182.00000,700.00000
2026-09-05 12:10:00,ER04,181.50912,182.00000,700.00000
2026-09-05 12:15:00,ER04,181.50912,182.00000,700.00000
2026-09-05 12:20:00,ER04,179.94659,182.00000,700.00000
2026-09-05 12:25:00,ER04,180.41046,182.00000,700.00000
2026-09-05 12:30:00,ER04,180.80110,182.00000,700.00000
2026-09-05 12:35:00,ER04,180.06866,182.00000,700.00000
2026-09-05 12:40:00,ER04,180.84993,182.00000,700.00000
2026-09-05 12:45:00,ER04,181.77768,182.00000,700.00000
2026-09-05 12:50:00,ER04,179.72687,182.00000,700.00000
2026-09-05 12:55:00,ER04,181.53354,182.00000,700.00000
2026-09-05 13:00:00,ER04,179.26299,182.00000,700.00000
2026-09-05 13:05:00,ER04,180.84993,182.00000,700.00000
2026-09-05 13:10:00,ER04,183.07164,182.00000,700.00000
2026-09-05 13:15:00,ER04,182.33920,182.00000,700.00000
2026-09-05 13:20:00,ER04,179.31181,182.00000,700.00000
2026-09-05 13:25:00,ER04,182.38803,182.00000,700.00000
2026-09-05 13:30:00,ER04,178.99443,182.00000,700.00000
2026-09-05 13:35:00,ER04,184.12146,182.00000,700.00000
2026-09-05 13:40:00,ER04,183.19371,182.00000,700.00000
2026-09-05 13:45:00,ER04,182.33920,182.00000,700.00000
2026-09-05 13:50:00,ER04,180.84993,182.00000,700.00000
2026-09-05 13:55:00,ER04,186.34317,182.00000,700.00000
2026-09-05 14:00:00,ER04,183.21812,182.00000,700.00000
2026-09-05 14:05:00,ER04,180.80110,182.00000,700.00000
2026-09-05 14:10:00,ER04,182.55894,182.00000,700.00000
2026-09-05 14:15:00,ER04,179.67804,182.00000,700.00000
2026-09-05 14:20:00,ER04,181.24055,182.00000,700.00000
2026-09-05 14:25:00,ER04,184.95155,182.00000,700.00000
2026-09-05 14:30:00,ER04,184.95155,182.00000,700.00000
2026-09-05 14:35:00,ER04,183.02281,182.00000,700.00000
2026-09-05 14:40:00,ER04,182.33920,182.00000,700.00000
2026-09-05 14:45:00,ER04,184.31677,209.22712,700.00000
2026-09-05 14:50:00,ER04,216.49500,241.40535,700.00000
2026-09-05 14:55:00,ER04,224.06348,248.97383,700.00000
2026-09-05 15:00:00,ER04,248.55116,273.46151,700.00000
2026-09-05 15:05:00,ER04,266.88638,291.78147,700.00000
2026-09-05 15:10:00,ER04,290.76370,315.67405,700.00000
2026-09-05 15:15:00,ER04,309.78256,334.67765,700.00000
2026-09-05 15:20:00,ER04,329.63150,335.00000,700.00000
2026-09-05 15:25:00,ER04,341.78989,335.00000,700.00000
2026-09-05 15:30:00,ER04,333.44016,335.00000,700.00000
2026-09-05 15:35:00,ER04,334.75851,335.00000,700.00000
2026-09-05 15:40:00,ER04,338.03006,335.00000,700.00000
2026-09-05 15:45:00,ER04,332.95184,357.86219,700.00000
2026-09-05 15:50:00,ER04,354.33890,379.27977,700.00000
2026-09-05 15:55:00,ER04,376.04333,400.95368,700.00000
2026-09-05 16:00:00,ER04,397.40598,422.34685,700.00000
2026-09-05 16:05:00,ER04,415.54590,425.00000,700.00000
2026-09-05 16:10:00,ER04,419.94049,425.00000,700.00000
2026-09-05 16:15:00,ER04,422.99228,425.00000,700.00000
2026-09-05 16:20:00,ER04,427.33807,425.00000,700.00000
2026-09-05 16:25:00,ER04,421.67392,425.00000,700.00000
2026-09-05 16:30:00,ER04,419.47662,444.41749,700.00000
2026-09-05 16:35:00,ER04,444.76996,450.00000,700.00000
2026-09-05 16:40:00,ER04,446.74753,450.00000,700.00000
2026-09-05 16:45:00,ER04,448.99365,450.00000,700.00000
2026-09-05 16:50:00,ER04,447.65088,450.00000,700.00000
2026-09-05 16:55:00,ER04,447.43115,450.00000,700.00000
2026-09-05 17:00:00,ER04,447.18701,450.00000,700.00000
2026-09-05 17:05:00,ER04,446.79636,450.00000,700.00000
2026-09-05 17:10:00,ER04,443.20746,450.00000,700.00000
2026-09-05 17:15:00,ER04,448.09033,450.00000,700.00000
2026-09-05 17:20:00,ER04,446.35690,450.00000,700.00000
2026-09-05 17:25:00,ER04,446.57663,450.00000,700.00000
2026-09-05 17:30:00,ER04,446.30807,450.00000,700.00000
2026-09-05 17:35:00,ER04,446.72311,450.00000,700.00000
2026-09-05 17:40:00,ER04,445.25827,450.00000,700.00000
2026-09-05 17:45:00,ER04,445.40475,450.00000,700.00000
2026-09-05 17:50:00,ER04,447.82178,450.00000,700.00000
2026-09-05 17:55:00,ER04,446.94284,450.00000,700.00000
2026-09-05 18:00:00,ER04,443.23187,450.00000,700.00000
2026-09-05 18:05:00,ER04,445.62448,450.00000,700.00000
2026-09-05 18:10:00,ER04,444.03754,450.00000,700.00000
2026-09-05 18:15:00,ER04,448.01709,450.00000,700.00000
2026-09-05 18:20:00,ER04,446.21042,450.00000,700.00000
2026-09-05 18:25:00,ER04,447.62646,450.00000,700.00000
2026-09-05 18:30:00,ER04,448.09033,450.00000,700.00000
2026-09-05 18:35:00,ER04,445.57565,450.00000,700.00000
2026-09-05 18:40:00,ER04,448.26123,450.00000,700.00000
2026-09-05 18:45:00,ER04,446.30807,450.00000,700.00000
2026-09-05 18:50:00,ER04,443.69574,450.00000,700.00000
2026-09-05 18:55:00,ER04,446.69870,450.00000,700.00000
2026-09-05 19:00:00,ER04,446.89401,450.00000,700.00000
2026-09-05 19:05:00,ER04,444.28168,450.00000,700.00000
2026-09-05 19:10:00,ER04,446.69870,450.00000,700.00000
2026-09-05 19:15:00,ER04,446.69870,421.89516,700.00000
2026-09-05 19:20:00,ER04,425.43375,450.00000,700.00000
2026-09-05 19:25:00,ER04,443.57367,450.00000,700.00000
2026-09-05 19:30:00,ER04,447.60205,450.00000,700.00000
2026-09-05 19:35:00,ER04,446.28366,450.00000,700.00000
2026-09-05 19:40:00,ER04,446.64987,450.00000,700.00000
2026-09-05 19:45:00,ER04,446.01511,450.00000,700.00000
2026-09-05 19:50:00,ER04,446.01511,450.00000,700.00000
2026-09-05 19:55:00,ER04,447.38232,450.00000,700.00000
2026-09-05 20:00:00,ER04,450.21439,450.00000,700.00000
2026-09-05 20:05:00,ER04,446.64987,450.00000,700.00000
2026-09-05 20:10:00,ER04,446.01511,450.00000,700.00000
2026-09-05 20:15:00,ER04,446.91843,450.00000,700.00000
2026-09-05 20:20:00,ER04,448.62744,450.00000,700.00000
2026-09-05 20:25:00,ER04,444.28168,450.00000,700.00000
2026-09-05 20:30:00,ER04,447.55322,450.00000,700.00000
2026-09-05 20:35:00,ER04,449.09134,450.00000,700.00000
2026-09-05 20:40:00,ER04,449.72610,450.00000,700.00000
2026-09-05 20:45:00,ER04,446.45456,450.00000,700.00000
2026-09-05 20:50:00,ER04,447.33350,422.51470,700.00000
2026-09-05 20:55:00,ER04,425.21402,450.00000,700.00000
2026-09-05 21:00:00,ER04,440.03357,450.00000,700.00000
2026-09-05 21:05:00,ER04,446.64987,450.00000,700.00000
2026-09-05 21:10:00,ER04,445.81979,421.00099,700.00000
2026-09-05 21:15:00,ER04,424.31067,418.39165,700.00000
2026-09-05 21:20:00,ER04,415.96094,410.00000,700.00000
2026-09-05 21:25:00,ER04,407.17175,432.11262,700.00000
2026-09-05 21:30:00,ER04,429.21799,450.00000,700.00000
2026-09-05 21:35:00,ER04,446.25925,450.00000,700.00000
2026-09-05 21:40:00,ER04,450.40970,450.00000,700.00000
2026-09-05 21:45:00,ER04,447.74854,450.00000,700.00000
2026-09-05 21:50:00,ER04,445.30710,450.00000,700.00000
2026-09-05 21:55:00,ER04,446.64987,421.83107,700.00000
2026-09-05 22:00:00,ER04,426.99625,410.00000,700.00000
2026-09-05 22:05:00,ER04,408.92957,433.83992,700.00000
2026-09-05 22:10:00,ER04,430.51193,450.00000,700.00000
2026-09-05 22:15:00,ER04,447.35791,450.00000,700.00000
2026-09-05 22:20:00,ER04,447.01611,450.00000,700.00000
2026-09-05 22:25:00,ER04,449.55521,445.00000,700.00000
2026-09-05 22:30:00,ER04,442.25528,417.40596,700.00000
2026-09-05 22:35:00,ER04,420.37994,445.29029,700.00000
2026-09-05 22:40:00,ER04,437.88510,445.00000,700.00000
2026-09-05 22:45:00,ER04,445.30710,450.00000,700.00000
2026-09-05 22:50:00,ER04,447.69971,450.00000,700.00000
2026-09-05 22:55:00,ER04,446.28366,421.46486,700.00000
2026-09-05 23:00:00,ER04,426.09293,410.00000,700.00000
2026-09-05 23:05:00,ER04,408.44128,433.38215,700.00000
2026-09-05 23:10:00,ER04,431.19556,448.38135,700.00000
2026-09-05 23:15:00,ER04,445.99069,450.00000,700.00000
2026-09-05 23:20:00,ER04,448.18799,450.00000,700.00000
2026-09-05 23:25:00,ER04,446.62546,450.00000,700.00000
2026-09-05 23:30:00,ER04,447.55322,450.00000,700.00000
2026-09-05 23:35:00,ER04,449.33548,450.00000,700.00000
2026-09-05 23:40:00,ER04,447.08936,450.00000,700.00000
2026-09-05 23:45:00,ER04,448.16357,442.22112,700.00000
2026-09-05 23:50:00,ER04,438.91049,450.00000,700.00000
2026-09-05 23:55:00,ER04,447.08936,450.00000,700.00000
2026-09-06 00:00:00,ER04,449.72610,424.90730,700.00000
2026-09-06 00:05:00,ER04,422.08896,397.27016,700.00000
2026-09-06 00:10:00,ER04,403.55841,422.57192,700.00000
2026-09-06 00:15:00,ER04,417.52347,442.43382,700.00000
2026-09-06 00:20:00,ER04,441.13223,446.00000,700.00000
2026-09-06 00:25:00,ER04,446.01511,421.21157,700.00000
2026-09-06 00:30:00,ER04,422.35751,425.00000,700.00000
2026-09-06 00:35:00,ER04,423.21204,448.12239,700.00000
2026-09-06 00:40:00,ER04,443.30511,450.00000,700.00000
2026-09-06 00:45:00,ER04,445.11179,420.70790,700.00000
2026-09-06 00:50:00,ER04,426.28824,401.46944,700.00000
2026-09-06 00:55:00,ER04,398.74875,423.65910,700.00000
2026-09-06 01:00:00,ER04,413.98337,389.17983,700.00000
2026-09-06 01:05:00,ER04,399.57886,421.64443,700.00000
2026-09-06 01:10:00,ER04,410.05264,425.00000,700.00000
2026-09-06 01:15:00,ER04,423.26086,414.48894,700.00000
2026-09-06 01:20:00,ER04,414.71579,425.00000,700.00000
2026-09-06 01:25:00,ER04,426.19058,450.00000,700.00000
2026-09-06 01:30:00,ER04,441.35196,439.00000,700.00000
2026-09-06 01:35:00,ER04,439.39880,425.00000,700.00000
2026-09-06 01:40:00,ER04,424.16418,437.07453,700.00000
2026-09-06 01:45:00,ER04,435.39484,425.00000,700.00000
2026-09-06 01:50:00,ER04,422.87021,398.05141,700.00000
2026-09-06 01:55:00,ER04,400.75073,375.94719,700.00000
2026-09-06 02:00:00,ER04,376.31189,351.49309,700.00000
2026-09-06 02:05:00,ER04,351.28711,326.43779,700.00000
2026-09-06 02:10:00,ER04,327.70276,320.00000,700.00000
2026-09-06 02:15:00,ER04,318.32761,305.50881,700.00000
2026-09-06 02:20:00,ER04,304.94849,320.00000,700.00000
2026-09-06 02:25:00,ER04,313.83536,320.00000,700.00000
2026-09-06 02:30:00,ER04,317.83932,320.00000,700.00000
2026-09-06 02:35:00,ER04,318.47409,310.00000,700.00000
2026-09-06 02:40:00,ER04,303.67896,310.00000,700.00000
2026-09-06 02:45:00,ER04,308.34210,295.52330,700.00000
2026-09-06 02:50:00,ER04,297.08707,310.00000,700.00000
2026-09-06 02:55:00,ER04,308.14679,310.00000,700.00000
2026-09-06 03:00:00,ER04,309.00131,284.18251,700.00000
2026-09-06 03:05:00,ER04,288.66406,291.55759,700.00000
2026-09-06 03:10:00,ER04,284.00092,292.00000,700.00000
2026-09-06 03:15:00,ER04,291.05670,300.00000,700.00000
2026-09-06 03:20:00,ER04,303.04419,300.00000,700.00000
2026-09-06 03:25:00,ER04,301.11545,300.00000,700.00000
2026-09-06 03:30:00,ER04,297.96597,300.00000,700.00000
2026-09-06 03:35:00,ER04,301.92111,308.97079,700.00000
2026-09-06 03:40:00,ER04,309.41635,323.32670,700.00000
2026-09-06 03:45:00,ER04,323.79645,301.02550,700.00000
2026-09-06 03:50:00,ER04,302.01877,302.47834,700.00000
2026-09-06 03:55:00,ER04,300.43182,300.00000,700.00000
2026-09-06 04:00:00,ER04,299.30878,313.24965,700.00000
2026-09-06 04:05:00,ER04,316.30121,310.00000,700.00000
2026-09-06 04:10:00,ER04,310.34409,335.28496,700.00000
2026-09-06 04:15:00,ER04,330.46158,317.61226,700.00000
2026-09-06 04:20:00,ER04,317.20456,310.00000,700.00000
2026-09-06 04:25:00,ER04,310.34409,335.25444,700.00000
2026-09-06 04:30:00,ER04,328.97229,353.91316,700.00000
2026-09-06 04:35:00,ER04,349.65134,324.80202,700.00000
2026-09-06 04:40:00,ER04,334.22141,359.13176,700.00000
2026-09-06 04:45:00,ER04,348.57709,373.51796,700.00000
2026-09-06 04:50:00,ER04,367.54712,392.45747,700.00000
2026-09-06 04:55:00,ER04,385.90677,410.81712,700.00000
2026-09-06 05:00:00,ER04,402.99686,427.93773,700.00000
2026-09-06 05:05:00,ER04,423.48059,448.42146,700.00000
2026-09-06 05:10:00,ER04,444.84320,450.00000,700.00000
2026-09-06 05:15:00,ER04,447.72412,434.90532,700.00000
2026-09-06 05:20:00,ER04,432.24536,450.00000,700.00000
2026-09-06 05:25:00,ER04,446.18600,445.00000,700.00000
2026-09-06 05:30:00,ER04,441.30313,450.00000,700.00000
2026-09-06 05:35:00,ER04,447.89502,450.00000,700.00000
2026-09-06 05:40:00,ER04,448.60303,450.00000,700.00000
2026-09-06 05:45:00,ER04,448.52979,450.00000,700.00000
2026-09-06 05:50:00,ER04,447.62646,450.00000,700.00000
2026-09-06 05:55:00,ER04,450.26321,450.00000,700.00000
2026-09-06 06:00:00,ER04,447.60205,450.00000,700.00000
2026-09-06 06:05:00,ER04,446.72311,450.00000,700.00000
2026-09-06 06:10:00,ER04,448.45654,450.00000,700.00000
2026-09-06 06:15:00,ER04,446.03952,450.00000,700.00000
2026-09-06 06:20:00,ER04,447.91943,450.00000,700.00000
2026-09-06 06:25:00,ER04,446.69870,450.00000,700.00000
2026-09-06 06:30:00,ER04,447.62646,450.00000,700.00000
2026-09-06 06:35:00,ER04,448.06592,438.00000,700.00000
2026-09-06 06:40:00,ER04,439.86267,450.00000,700.00000
2026-09-06 06:45:00,ER04,448.06592,450.00000,700.00000
2026-09-06 06:50:00,ER04,446.47897,450.00000,700.00000
2026-09-06 06:55:00,ER04,446.84518,450.00000,700.00000
2026-09-06 07:00:00,ER04,448.52979,425.00000,700.00000
2026-09-06 07:05:00,ER04,423.04114,398.22234,700.00000
2026-09-06 07:10:00,ER04,402.55740,377.73860,700.00000
2026-09-06 07:15:00,ER04,380.90179,356.08299,700.00000
2026-09-06 07:20:00,ER04,357.65927,332.84047,700.00000
2026-09-06 07:25:00,ER04,330.77896,305.92964,700.00000
2026-09-06 07:30:00,ER04,309.09897,284.24965,700.00000
2026-09-06 07:35:00,ER04,288.59082,263.77202,700.00000
2026-09-06 07:40:00,ER04,264.88440,240.06560,700.00000
2026-09-06 07:45:00,ER04,242.42313,230.00000,700.00000
2026-09-06 07:50:00,ER04,226.06546,201.24666,700.00000
2026-09-06 07:55:00,ER04,206.41183,184.19042,700.00000
2026-09-06 08:00:00,ER04,183.65759,208.59846,700.00000
2026-09-06 08:05:00,ER04,201.60220,226.51255,700.00000
2026-09-06 08:10:00,ER04,222.25681,247.19768,700.00000
2026-09-06 08:15:00,ER04,241.98367,241.47918,700.00000
2026-09-06 08:20:00,ER04,235.85565,211.03685,700.00000
2026-09-06 08:25:00,ER04,214.39536,189.54604,700.00000
2026-09-06 08:30:00,ER04,189.46822,182.00000,700.00000
2026-09-06 08:35:00,ER04,180.84993,200.00000,700.00000
2026-09-06 08:40:00,ER04,198.35507,182.00000,700.00000
2026-09-06 08:45:00,ER04,185.56192,182.00000,700.00000
2026-09-06 08:50:00,ER04,185.80606,200.00000,700.00000
2026-09-06 08:55:00,ER04,198.35507,200.00000,700.00000
2026-09-06 09:00:00,ER04,198.62364,182.00000,700.00000
2026-09-06 09:05:00,ER04,179.80011,182.00000,700.00000
2026-09-06 09:10:00,ER04,180.89876,182.00000,700.00000
2026-09-06 09:15:00,ER04,181.14290,182.00000,700.00000
2026-09-06 09:20:00,ER04,180.50813,182.00000,700.00000
2026-09-06 09:25:00,ER04,179.99542,182.00000,700.00000
2026-09-06 09:30:00,ER04,179.09209,182.00000,700.00000
2026-09-06 09:35:00,ER04,178.45731,182.00000,700.00000
2026-09-06 09:40:00,ER04,181.14290,182.00000,700.00000
2026-09-06 09:45:00,ER04,180.63020,182.00000,700.00000
2026-09-06 09:50:00,ER04,181.11848,182.00000,700.00000
2026-09-06 09:55:00,ER04,179.97101,182.00000,700.00000
2026-09-06 10:00:00,ER04,179.14091,182.00000,700.00000
2026-09-06 10:05:00,ER04,178.87236,182.00000,700.00000
2026-09-06 10:10:00,ER04,180.87434,182.00000,700.00000
2026-09-06 10:15:00,ER04,181.33821,182.00000,700.00000
2026-09-06 10:20:00,ER04,180.23956,182.00000,700.00000
2026-09-06 10:25:00,ER04,180.50813,182.00000,700.00000
